SK_ID_CURR,Type de prêt,Montant du crédit ($),Annuités ($),Montant du bien ($),Type de logement
121423,Cash loans,318528.0,20484.0,252000.0,House / apartment
121427,Cash loans,247500.0,19683.0,247500.0,House / apartment
121431,Cash loans,670401.0,25402.5,553500.0,House / apartment
121438,Cash loans,283500.0,20628.0,283500.0,House / apartment
121460,Cash loans,351792.0,18090.0,252000.0,House / apartment
121479,Cash loans,495351.0,35356.5,459000.0,House / apartment
121482,Cash loans,278460.0,20947.5,225000.0,House / apartment
121483,Cash loans,599778.0,24880.5,477000.0,House / apartment
121488,Cash loans,454500.0,26091.0,454500.0,House / apartment
121489,Cash loans,315000.0,24885.0,315000.0,House / apartment
121492,Cash loans,746280.0,54436.5,675000.0,House / apartment
121502,Cash loans,1540588.5,47947.5,1377000.0,House / apartment
121503,Cash loans,503266.5,52978.5,463500.0,House / apartment
121513,Cash loans,828000.0,42408.0,828000.0,House / apartment
121544,Cash loans,119893.5,14355.0,103500.0,House / apartment
121545,Cash loans,1296000.0,41805.0,1296000.0,House / apartment
121546,Cash loans,585000.0,22185.0,585000.0,House / apartment
121552,Cash loans,305640.0,32224.5,270000.0,Rented apartment
121553,Cash loans,450000.0,43969.5,450000.0,House / apartment
121556,Cash loans,523152.0,48114.0,463500.0,Office apartment
121557,Cash loans,577147.5,29596.5,459000.0,House / apartment
121583,Cash loans,99504.0,10575.0,90000.0,House / apartment
121588,Cash loans,1563840.0,64669.5,1350000.0,House / apartment
121596,Cash loans,272520.0,21658.5,225000.0,House / apartment
121597,Cash loans,225000.0,22252.5,225000.0,House / apartment
121612,Cash loans,1350000.0,48622.5,1350000.0,House / apartment
121618,Cash loans,99000.0,10791.0,99000.0,House / apartment
121619,Cash loans,295168.5,13131.0,238500.0,House / apartment
121621,Cash loans,599778.0,25542.0,477000.0,Municipal apartment
121622,Cash loans,488970.0,17694.0,337500.0,House / apartment
121626,Cash loans,983160.0,60277.5,900000.0,House / apartment
121628,Cash loans,1022022.0,57199.5,913500.0,House / apartment
121630,Cash loans,360000.0,18508.5,360000.0,House / apartment
121631,Cash loans,494550.0,38272.5,450000.0,Rented apartment
121632,Cash loans,1800000.0,55872.0,1800000.0,House / apartment
121641,Cash loans,104256.0,11358.0,90000.0,With parents
121695,Cash loans,965340.0,101497.5,900000.0,House / apartment
121733,Cash loans,450000.0,35554.5,450000.0,House / apartment
121754,Cash loans,635962.5,28143.0,549000.0,House / apartment
121762,Cash loans,272520.0,21658.5,225000.0,House / apartment
121765,Cash loans,478498.5,47457.0,454500.0,House / apartment
121766,Cash loans,67765.5,7114.5,58500.0,House / apartment
121771,Cash loans,360000.0,15133.5,360000.0,House / apartment
121772,Cash loans,571486.5,29308.5,454500.0,House / apartment
121778,Cash loans,424255.5,33646.5,346500.0,House / apartment
121791,Cash loans,248760.0,26248.5,225000.0,House / apartment
121792,Cash loans,855000.0,43785.0,855000.0,House / apartment
121822,Cash loans,418500.0,18432.0,418500.0,House / apartment
121825,Cash loans,675000.0,53460.0,675000.0,House / apartment
121832,Cash loans,208512.0,22023.0,180000.0,House / apartment
121841,Cash loans,359775.0,37908.0,337500.0,House / apartment
121846,Revolving loans,1125000.0,112500.0,1125000.0,House / apartment
121850,Cash loans,1041426.0,33723.0,846000.0,House / apartment
121851,Cash loans,495000.0,38434.5,495000.0,House / apartment
121853,Cash loans,450000.0,35554.5,450000.0,House / apartment
121857,Cash loans,585000.0,29997.0,585000.0,House / apartment
121862,Cash loans,385164.0,13963.5,292500.0,House / apartment
121863,Cash loans,1762110.0,54823.5,1575000.0,House / apartment
121875,Cash loans,1350000.0,55714.5,1350000.0,House / apartment
121881,Cash loans,707287.5,36243.0,562500.0,House / apartment
121896,Cash loans,552555.0,25735.5,477000.0,House / apartment
121901,Cash loans,487971.0,47668.5,463500.0,House / apartment
121908,Cash loans,332946.0,17127.0,238500.0,House / apartment
121909,Cash loans,360000.0,23134.5,360000.0,House / apartment
121916,Cash loans,112500.0,7186.5,112500.0,Municipal apartment
121919,Cash loans,1350000.0,42034.5,1350000.0,House / apartment
121921,Cash loans,539100.0,22968.0,450000.0,With parents
121933,Cash loans,305640.0,34695.0,270000.0,House / apartment
121947,Cash loans,573408.0,24421.5,495000.0,House / apartment
121948,Cash loans,266652.0,21195.0,202500.0,House / apartment
121963,Cash loans,675000.0,53460.0,675000.0,House / apartment
121968,Cash loans,225000.0,18171.0,225000.0,House / apartment
121970,Cash loans,492709.5,48861.0,468000.0,House / apartment
121978,Cash loans,431280.0,22149.0,360000.0,House / apartment
121991,Cash loans,296280.0,19062.0,225000.0,House / apartment
121996,Cash loans,295776.0,19030.5,234000.0,House / apartment
121997,Cash loans,315000.0,16083.0,315000.0,House / apartment
122000,Cash loans,495000.0,25402.5,495000.0,House / apartment
122015,Cash loans,382500.0,19660.5,382500.0,House / apartment
122017,Cash loans,248760.0,26118.0,225000.0,House / apartment
122027,Cash loans,360000.0,28440.0,360000.0,House / apartment
122044,Cash loans,487971.0,48393.0,463500.0,House / apartment
122047,Cash loans,781920.0,42547.5,675000.0,House / apartment
122055,Cash loans,184500.0,9432.0,184500.0,House / apartment
122065,Cash loans,450000.0,23107.5,450000.0,House / apartment
122069,Cash loans,225000.0,23184.0,225000.0,House / apartment
122074,Cash loans,817560.0,30951.0,675000.0,House / apartment
122086,Cash loans,495000.0,31765.5,495000.0,House / apartment
122089,Cash loans,193500.0,12366.0,193500.0,House / apartment
122099,Cash loans,502186.5,49801.5,477000.0,House / apartment
122102,Cash loans,99504.0,10323.0,90000.0,House / apartment
122118,Cash loans,450000.0,43969.5,450000.0,House / apartment
122124,Cash loans,318528.0,18414.0,252000.0,House / apartment
122125,Cash loans,157500.0,12316.5,157500.0,House / apartment
122129,Cash loans,985851.0,55179.0,913500.0,Office apartment
122133,Cash loans,346968.0,22302.0,274500.0,House / apartment
122135,Cash loans,243000.0,25645.5,243000.0,House / apartment
122136,Cash loans,315000.0,37512.0,315000.0,House / apartment
122142,Cash loans,675000.0,29862.0,675000.0,House / apartment
122154,Cash loans,1169550.0,113935.5,1125000.0,House / apartment
122158,Cash loans,539100.0,29376.0,450000.0,House / apartment
122160,Cash loans,1342395.0,43434.0,1035000.0,House / apartment
122165,Cash loans,536917.5,23778.0,463500.0,House / apartment
122166,Cash loans,369720.0,24835.5,292500.0,House / apartment
122170,Cash loans,490495.5,36027.0,454500.0,House / apartment
122175,Cash loans,540000.0,17419.5,540000.0,House / apartment
122192,Cash loans,582804.0,25803.0,463500.0,House / apartment
122207,Cash loans,1570797.0,64953.0,1404000.0,House / apartment
122210,Cash loans,260640.0,26838.0,225000.0,House / apartment
122215,Cash loans,252000.0,18337.5,252000.0,House / apartment
122222,Cash loans,945000.0,33943.5,945000.0,House / apartment
122234,Cash loans,395766.0,20205.0,283500.0,House / apartment
122235,Cash loans,1800000.0,74416.5,1800000.0,House / apartment
122236,Cash loans,1651347.0,51385.5,1476000.0,House / apartment
122248,Cash loans,315000.0,17086.5,315000.0,House / apartment
122256,Cash loans,675000.0,29862.0,675000.0,House / apartment
122257,Cash loans,225000.0,16002.0,225000.0,House / apartment
122258,Cash loans,360000.0,22153.5,360000.0,House / apartment
122259,Cash loans,675000.0,48136.5,675000.0,House / apartment
122260,Cash loans,360000.0,19660.5,360000.0,House / apartment
122264,Cash loans,364896.0,22450.5,315000.0,House / apartment
122266,Cash loans,431280.0,22018.5,360000.0,House / apartment
122268,Cash loans,781920.0,33259.5,675000.0,House / apartment
122271,Cash loans,718605.0,36819.0,571500.0,House / apartment
122283,Cash loans,983160.0,62964.0,900000.0,House / apartment
122286,Cash loans,296280.0,14382.0,225000.0,House / apartment
122288,Cash loans,454500.0,44406.0,454500.0,House / apartment
122301,Cash loans,296280.0,15255.0,225000.0,House / apartment
122313,Cash loans,208512.0,22585.5,180000.0,House / apartment
122322,Cash loans,218016.0,13932.0,180000.0,House / apartment
122323,Cash loans,547344.0,23319.0,472500.0,House / apartment
122324,Cash loans,720000.0,25992.0,720000.0,House / apartment
122336,Cash loans,547272.0,43236.0,495000.0,House / apartment
122338,Cash loans,1041219.0,56614.5,855000.0,House / apartment
122349,Cash loans,550489.5,20749.5,454500.0,House / apartment
122351,Cash loans,278460.0,21676.5,225000.0,House / apartment
122354,Cash loans,45000.0,5220.0,45000.0,House / apartment
122358,Revolving loans,225000.0,11250.0,225000.0,Municipal apartment
122376,Cash loans,1024740.0,49428.0,900000.0,House / apartment
122378,Cash loans,312768.0,24840.0,270000.0,House / apartment
122387,Cash loans,332946.0,17127.0,238500.0,House / apartment
122392,Cash loans,450000.0,35685.0,450000.0,House / apartment
122405,Cash loans,341280.0,26964.0,270000.0,House / apartment
122409,Cash loans,562500.0,20335.5,562500.0,House / apartment
122411,Cash loans,547272.0,35104.5,495000.0,Municipal apartment
122415,Cash loans,135000.0,10444.5,135000.0,House / apartment
122416,Cash loans,487971.0,52681.5,463500.0,House / apartment
122425,Cash loans,539100.0,27522.0,450000.0,With parents
122452,Cash loans,790830.0,62482.5,675000.0,House / apartment
122453,Cash loans,296280.0,16672.5,225000.0,House / apartment
122456,Cash loans,431280.0,22050.0,360000.0,Office apartment
122458,Cash loans,479713.5,44127.0,436500.0,Municipal apartment
122465,Cash loans,675000.0,25447.5,675000.0,House / apartment
122468,Cash loans,315000.0,13369.5,315000.0,House / apartment
122477,Cash loans,900000.0,39775.5,900000.0,House / apartment
122483,Cash loans,573408.0,24421.5,495000.0,House / apartment
122517,Cash loans,224149.5,26730.0,193500.0,House / apartment
122521,Cash loans,274500.0,25303.5,274500.0,House / apartment
122537,Cash loans,431280.0,22149.0,360000.0,House / apartment
122538,Cash loans,86301.0,4810.5,58500.0,House / apartment
122552,Cash loans,413235.0,26536.5,337500.0,House / apartment
122557,Cash loans,450000.0,22977.0,450000.0,House / apartment
122561,Cash loans,248760.0,28264.5,225000.0,House / apartment
122568,Cash loans,481176.0,24696.0,360000.0,House / apartment
122573,Cash loans,1024740.0,52321.5,900000.0,House / apartment
122583,Cash loans,450000.0,14517.0,450000.0,House / apartment
122590,Cash loans,332946.0,18189.0,238500.0,House / apartment
122609,Cash loans,260640.0,26838.0,225000.0,House / apartment
122617,Cash loans,847543.5,27468.0,688500.0,House / apartment
122621,Cash loans,360000.0,24187.5,360000.0,House / apartment
122635,Cash loans,792162.0,40576.5,630000.0,Municipal apartment
122638,Cash loans,189000.0,10381.5,189000.0,House / apartment
122639,Cash loans,693301.5,35527.5,598500.0,House / apartment
122644,Cash loans,450000.0,36081.0,450000.0,House / apartment
122675,Cash loans,1589904.0,55395.0,1372500.0,House / apartment
122699,Cash loans,746280.0,54436.5,675000.0,House / apartment
122703,Cash loans,278505.0,17928.0,211500.0,House / apartment
122706,Cash loans,495000.0,21933.0,495000.0,House / apartment
122712,Cash loans,225171.0,17919.0,171000.0,House / apartment
122730,Cash loans,837427.5,42889.5,666000.0,House / apartment
122731,Cash loans,1350000.0,55845.0,1350000.0,House / apartment
122736,Cash loans,259794.0,26617.5,229500.0,House / apartment
122741,Cash loans,225000.0,23625.0,225000.0,House / apartment
122745,Cash loans,320040.0,12195.0,225000.0,House / apartment
122751,Cash loans,536917.5,29254.5,463500.0,House / apartment
122768,Cash loans,558855.0,32211.0,477000.0,House / apartment
122785,Cash loans,360000.0,18378.0,360000.0,With parents
122797,Cash loans,451102.5,24601.5,337500.0,House / apartment
122812,Cash loans,450000.0,24543.0,450000.0,House / apartment
122816,Cash loans,849415.5,43501.5,697500.0,Municipal apartment
122817,Cash loans,391090.5,16569.0,297000.0,House / apartment
122826,Cash loans,817560.0,32953.5,675000.0,House / apartment
122838,Cash loans,710640.0,74754.0,675000.0,House / apartment
122845,Cash loans,296280.0,18256.5,225000.0,House / apartment
122848,Cash loans,225000.0,15165.0,225000.0,House / apartment
122850,Cash loans,447453.0,19710.0,373500.0,House / apartment
122856,Cash loans,269982.0,28480.5,238500.0,House / apartment
122862,Cash loans,100246.5,9324.0,81000.0,House / apartment
122869,Cash loans,296280.0,23539.5,225000.0,With parents
122871,Cash loans,332946.0,17127.0,238500.0,House / apartment
122874,Cash loans,708552.0,26842.5,585000.0,Municipal apartment
122875,Cash loans,104256.0,7384.5,90000.0,Office apartment
122885,Cash loans,573408.0,29407.5,495000.0,Municipal apartment
122901,Cash loans,296280.0,15124.5,225000.0,House / apartment
122902,Cash loans,272520.0,18342.0,225000.0,House / apartment
122903,Cash loans,999121.5,54198.0,877500.0,House / apartment
122904,Cash loans,45000.0,4977.0,45000.0,House / apartment
122910,Revolving loans,135000.0,6750.0,135000.0,House / apartment
122921,Cash loans,900000.0,29034.0,900000.0,House / apartment
122925,Cash loans,278460.0,21546.0,225000.0,House / apartment
122964,Cash loans,135000.0,13963.5,135000.0,House / apartment
122975,Cash loans,1024740.0,52452.0,900000.0,House / apartment
122977,Cash loans,450000.0,53406.0,450000.0,House / apartment
122984,Cash loans,261751.5,24138.0,211500.0,House / apartment
122999,Cash loans,790830.0,57676.5,675000.0,House / apartment
123004,Cash loans,539100.0,29376.0,450000.0,House / apartment
123009,Cash loans,237024.0,18855.0,180000.0,House / apartment
123012,Cash loans,318528.0,21415.5,252000.0,House / apartment
123018,Cash loans,1800000.0,56002.5,1800000.0,House / apartment
123025,Cash loans,525735.0,48348.0,450000.0,House / apartment
123037,Cash loans,223884.0,23071.5,202500.0,House / apartment
123038,Cash loans,88618.5,10647.0,76500.0,House / apartment
123039,Cash loans,440784.0,28300.5,360000.0,House / apartment
123045,Cash loans,315000.0,13239.0,315000.0,House / apartment
123046,Cash loans,1620000.0,88776.0,1620000.0,House / apartment
123051,Cash loans,450000.0,53536.5,450000.0,House / apartment
123052,Cash loans,408330.0,19773.0,292500.0,House / apartment
123056,Cash loans,296280.0,14382.0,225000.0,House / apartment
123061,Revolving loans,180000.0,9000.0,180000.0,House / apartment
123072,Cash loans,573408.0,29407.5,495000.0,House / apartment
123074,Cash loans,441000.0,22513.5,441000.0,House / apartment
123086,Cash loans,790830.0,44289.0,675000.0,House / apartment
123087,Cash loans,746280.0,42970.5,675000.0,House / apartment
123091,Cash loans,539100.0,29245.5,450000.0,House / apartment
123094,Cash loans,295168.5,14328.0,238500.0,House / apartment
123105,Cash loans,267102.0,28174.5,247500.0,With parents
123110,Cash loans,376920.0,20574.0,270000.0,With parents
123113,Cash loans,295776.0,23499.0,234000.0,House / apartment
123114,Cash loans,261751.5,20385.0,211500.0,House / apartment
123124,Cash loans,454500.0,17131.5,454500.0,With parents
123131,Cash loans,900000.0,45954.0,900000.0,Rented apartment
123136,Cash loans,278460.0,25668.0,225000.0,House / apartment
123146,Cash loans,904500.0,32485.5,904500.0,House / apartment
123147,Cash loans,78192.0,8140.5,67500.0,House / apartment
123155,Cash loans,1800000.0,56002.5,1800000.0,House / apartment
123163,Cash loans,225000.0,24363.0,225000.0,House / apartment
123182,Cash loans,334152.0,18256.5,270000.0,House / apartment
123196,Cash loans,276277.5,21825.0,238500.0,House / apartment
123200,Cash loans,675000.0,53329.5,675000.0,With parents
123204,Cash loans,315000.0,11875.5,315000.0,House / apartment
123207,Cash loans,351000.0,18049.5,351000.0,House / apartment
123210,Cash loans,746280.0,41800.5,675000.0,House / apartment
123215,Cash loans,601470.0,30838.5,450000.0,House / apartment
123227,Cash loans,365359.5,38493.0,328500.0,House / apartment
